job_position,file_name,file_stem,relative_path,size_bytes,word_count,content_hash,decode_ok,eligible,ineligible_reason,is_duplicate,duplicate_of
HR,119.txt,119,2-Processing\Resumes\Cleaned Resumes TXT\HR\119.txt,5410,673,bfd924f9d7aac866398fc61b786190a2affbec2b334b061db610fdbff9bdad10,True,True,,False,
HR,12.txt,12,2-Processing\Resumes\Cleaned Resumes TXT\HR\12.txt,5577,662,8734b02ed6e01a24a26266463804b8fc1692b5b5c6c73eb752f9b3f7a8858f3a,True,True,,False,
HR,120.txt,120,2-Processing\Resumes\Cleaned Resumes TXT\HR\120.txt,8859,1069,095af6dce54138df805d2ea128caebebcf7e5573f4791cf25fc12227b1479df6,True,True,,False,
HR,121.txt,121,2-Processing\Resumes\Cleaned Resumes TXT\HR\121.txt,6225,764,c56e7e1551ccd7d246f68038e15ef1d43d8f5f39f3dc0abd201571c55868c2cb,True,True,,False,
HR,122.txt,122,2-Processing\Resumes\Cleaned Resumes TXT\HR\122.txt,5650,687,7c2920b52d0a125f0fd84611134a5c937cfa35729d3e8a758cea7395ced72e7b,True,True,,False,
HR,123.txt,123,2-Processing\Resumes\Cleaned Resumes TXT\HR\123.txt,8245,988,ce8fbf8dbd95a6a42744d65f940d96690966224565784f8609ac3254aba80775,True,True,,False,
HR,124.txt,124,2-Processing\Resumes\Cleaned Resumes TXT\HR\124.txt,11221,1429,7bc5c176dfd474af711c930025412b2fd98a43bc6832c855286b0646a3ead49e,True,True,,False,
HR,125.txt,125,2-Processing\Resumes\Cleaned Resumes TXT\HR\125.txt,6359,811,b79bcd3fa4a9f5755a6bef92ef5e8b04e1da12c83df76b572cbf20c3093f248f,True,True,,False,
HR,126.txt,126,2-Processing\Resumes\Cleaned Resumes TXT\HR\126.txt,5075,606,bae37ad919fbe75802f510767bc734827decac9c55f58db7f1a0554a90ec36ae,True,True,,False,
HR,127.txt,127,2-Processing\Resumes\Cleaned Resumes TXT\HR\127.txt,7921,1003,caf0f94856a4629d071193312f4e09389902de49521978f58a30976091ee8f18,True,True,,False,
HR,128.txt,128,2-Processing\Resumes\Cleaned Resumes TXT\HR\128.txt,7217,908,082f74d6f40cc61d8bb4a5df811667055d1a342b7f89b21b07779d1fcb50c550,True,True,,False,
HR,129.txt,129,2-Processing\Resumes\Cleaned Resumes TXT\HR\129.txt,5030,667,96e520b67ceea68bfeb958c003a6a77e5738a2cca83b26813dc7324f0b3e7fa9,True,True,,False,
HR,13.txt,13,2-Processing\Resumes\Cleaned Resumes TXT\HR\13.txt,8843,1129,8971d1a1d394f91dcbc58ea111b6073c32fb9fc7853088cc2c9686086a8d7653,True,True,,False,
HR,130.txt,130,2-Processing\Resumes\Cleaned Resumes TXT\HR\130.txt,7256,886,6fe8e7b1722b357a901445af8b7314ee5e94f9bb76911de1019c27acfe17a478,True,True,,False,
HR,131.txt,131,2-Processing\Resumes\Cleaned Resumes TXT\HR\131.txt,6024,684,9333b0d4f4ca124452804b48edd98d44d3c8faacd7286d4a0c317df0dee4db5f,True,True,,False,
HR,132.txt,132,2-Processing\Resumes\Cleaned Resumes TXT\HR\132.txt,5569,749,e7dec21ddf138fd86e7405f46b4eed35e17380ac620249427e4f8c95f131119f,True,True,,False,
HR,133.txt,133,2-Processing\Resumes\Cleaned Resumes TXT\HR\133.txt,6512,819,00acde3498f4da2a84df4c2f5c353dc4146b23578de1fc2c55d1d308f8f3c322,True,True,,False,
HR,134.txt,134,2-Processing\Resumes\Cleaned Resumes TXT\HR\134.txt,5398,682,813ff18068feeb98aca31cdc649381815487afa69c367f36240e869b6a0c734d,True,True,,False,
HR,135.txt,135,2-Processing\Resumes\Cleaned Resumes TXT\HR\135.txt,6496,791,d435c1e401035412750a2f2c9ec0ae47f264613cafebef38c807db813ae0ffd5,True,True,,False,
HR,136.txt,136,2-Processing\Resumes\Cleaned Resumes TXT\HR\136.txt,9684,1204,9e69db80fef8000ec97bd6f53a52cdea0431395211a42160539aa02697a211b6,True,True,,False,
HR,137.txt,137,2-Processing\Resumes\Cleaned Resumes TXT\HR\137.txt,5847,711,b7fc29badc56b3a5a06fa09ee190120f630b73c1154598a8d0c8a69a482d2242,True,True,,False,
HR,138.txt,138,2-Processing\Resumes\Cleaned Resumes TXT\HR\138.txt,8750,1034,bb6f677b31c8ca261a753622fe4a56172c8c4c3a75c9e6f2300a5d6668b9dd1c,True,True,,False,
HR,139.txt,139,2-Processing\Resumes\Cleaned Resumes TXT\HR\139.txt,7564,988,8cacea2e2c8517d67fb40106cbbe175556676deacb419c778032d4255481ba41,True,True,,False,
HR,13c52943f676ada5.txt,13c52943f676ada5,2-Processing\Resumes\Cleaned Resumes TXT\HR\13c52943f676ada5.txt,1559,292,b235f6349016ef9bb1bcfe9ccaabf46b9fa3b1bd4632a26320ba515d3c47e6c1,True,True,,False,
HR,14.txt,14,2-Processing\Resumes\Cleaned Resumes TXT\HR\14.txt,5486,688,a252d70726c8f713a6deaf6ec73aaed1972a4774b4e9c78a561250e80fe8b8c7,True,True,,False,
HR,140.txt,140,2-Processing\Resumes\Cleaned Resumes TXT\HR\140.txt,5404,668,ccd9bef05c0afd6bebd5690bb4ec8b565a66cf1a2c54fd6497d0bc023e95193b,True,True,,False,
HR,141.txt,141,2-Processing\Resumes\Cleaned Resumes TXT\HR\141.txt,6818,838,14d7e487001ecfd1580a350c5a8eac768f021e94e8d65a8d7b1c9cd414f6d203,True,True,,False,
HR,142.txt,142,2-Processing\Resumes\Cleaned Resumes TXT\HR\142.txt,8885,1104,e634af5da98680696ea9872b595657173e03a9abdd5c32f3a286e7c6be3f7f77,True,True,,False,
HR,143.txt,143,2-Processing\Resumes\Cleaned Resumes TXT\HR\143.txt,6255,786,b54a4f1809e0accf9c93a121164f27479c3db338fd5e07a72ab5616a98d7fffe,True,True,,False,
HR,144.txt,144,2-Processing\Resumes\Cleaned Resumes TXT\HR\144.txt,6684,826,daf460d006bf028016ca8e95889702d72e419bd6c4aa91784e5533f4b949cad9,True,True,,False,
HR,145.txt,145,2-Processing\Resumes\Cleaned Resumes TXT\HR\145.txt,7544,885,6704ff47e1b7fb0597fcb5eb9473cca33b57f33d555f0f28f477dce1030597ca,True,True,,False,
HR,146.txt,146,2-Processing\Resumes\Cleaned Resumes TXT\HR\146.txt,5806,706,8942674afbe26a4365cc74db01586fd8dfc3a5418ca8ac42d86211199b2ee9d6,True,True,,False,
HR,147.txt,147,2-Processing\Resumes\Cleaned Resumes TXT\HR\147.txt,6916,827,40ce05135b28adaac0507154dcaf6a13ccf132fd24250dd3a0f2adf2035eef54,True,True,,False,
HR,148.txt,148,2-Processing\Resumes\Cleaned Resumes TXT\HR\148.txt,9010,1081,b346c8434baeba74b6fd3078c5437bc8c72bc892d039e8e7041b8ee0b641d479,True,True,,False,
HR,149.txt,149,2-Processing\Resumes\Cleaned Resumes TXT\HR\149.txt,7656,923,844e61b75dd6bcf52fc93cd015c746f4b3f7a62fee26d01a74f351e94be25f30,True,True,,False,
HR,15.txt,15,2-Processing\Resumes\Cleaned Resumes TXT\HR\15.txt,7466,912,daf1936671c0511aacfd37ff77da6aea07d939d101d3cf7bfc9959a05afed654,True,True,,False,
HR,150.txt,150,2-Processing\Resumes\Cleaned Resumes TXT\HR\150.txt,7820,1014,cb14e12782abfee76d3b821dc70ca6b8a5fcfce0e754a7762eee3df2a3f75752,True,True,,False,
HR,151.txt,151,2-Processing\Resumes\Cleaned Resumes TXT\HR\151.txt,5081,602,938496358e1aed95a8500d78a855cc71d6adfea17c2970fcb355e6c5b04554a2,True,True,,False,
HR,152.txt,152,2-Processing\Resumes\Cleaned Resumes TXT\HR\152.txt,7387,887,49787f76ec25e5ff49dd427d923ef7a7fcad30ace1c1ccf272523d8e19578f82,True,True,,False,
HR,153.txt,153,2-Processing\Resumes\Cleaned Resumes TXT\HR\153.txt,5740,703,19669a4306f4237b6be8b5e2ae2be2c80a02ebcbd69587fef2bbec004ed67bf2,True,True,,False,
HR,154.txt,154,2-Processing\Resumes\Cleaned Resumes TXT\HR\154.txt,5494,682,a7894848d64d993edd81e2fa7154a5b88e56092e9c37ebd8d62c27164a8455d7,True,True,,False,
HR,155.txt,155,2-Processing\Resumes\Cleaned Resumes TXT\HR\155.txt,3907,462,338bffd75be0423cbc84bba66939555da2d7d17da7c4d1cd3cff07317a7f3176,True,True,,False,
HR,156.txt,156,2-Processing\Resumes\Cleaned Resumes TXT\HR\156.txt,6604,802,c3132df518a1eb25542203d96a4b74a7b404bdf3caf777463aefa2d50885567d,True,True,,False,
HR,157.txt,157,2-Processing\Resumes\Cleaned Resumes TXT\HR\157.txt,10347,1213,f7a7c1c01fd7a713735f119acbf098c1ff4ba2295f4d48d96b41071be588750d,True,True,,False,
HR,158.txt,158,2-Processing\Resumes\Cleaned Resumes TXT\HR\158.txt,6275,751,91351b17f2a5976278d488496fe67b8add36c73ef608c662f42a0a4c2f043d88,True,True,,False,
HR,159.txt,159,2-Processing\Resumes\Cleaned Resumes TXT\HR\159.txt,6802,900,980dea3ad867db705fdff071a455a53c36620730dac048f23c66c3abffc83eb6,True,True,,False,
HR,16.txt,16,2-Processing\Resumes\Cleaned Resumes TXT\HR\16.txt,5333,640,f2d3a07b28b2b5cce85cbedbfb26679b95ffc41932d8423be724772b64a3fc34,True,True,,False,
HR,160.txt,160,2-Processing\Resumes\Cleaned Resumes TXT\HR\160.txt,6320,807,94008f455c53563fd61a7e7b51ae4a6b429cddb431f52fe131626a1433d0385d,True,True,,False,
HR,161.txt,161,2-Processing\Resumes\Cleaned Resumes TXT\HR\161.txt,5792,712,80a65e8e8f06ee021864101a3a382f0f7ec053fd5511d098cce8f555ecde85de,True,True,,False,
HR,162.txt,162,2-Processing\Resumes\Cleaned Resumes TXT\HR\162.txt,5827,732,2dcc74d85cbc52c8510d0ad5efe8b5923e7857dbf278de59245bc7c0a2eabf5c,True,True,,False,
HR,163.txt,163,2-Processing\Resumes\Cleaned Resumes TXT\HR\163.txt,5599,672,e65aae6ebb49c71f6c74f74778df2189b58386cd063fdb3add66c6a97fafdf20,True,True,,False,
HR,164.txt,164,2-Processing\Resumes\Cleaned Resumes TXT\HR\164.txt,7142,885,24a089e7bbeab423c5812811cec9bae6a992c938c16fb64bebf45e4fe0a7152e,True,True,,False,
HR,165.txt,165,2-Processing\Resumes\Cleaned Resumes TXT\HR\165.txt,5134,596,4cf41827d2ad8088386df55e3ac9a3203ca783ea7c5ee6289dd9af3ffdf853ae,True,True,,False,
HR,166.txt,166,2-Processing\Resumes\Cleaned Resumes TXT\HR\166.txt,5948,727,e879b3ad17a0579a88bb3aaa08fa8c505f49803e78e50734973a87d4144c02b6,True,True,,False,
HR,167.txt,167,2-Processing\Resumes\Cleaned Resumes TXT\HR\167.txt,7519,890,526d76d4c106dbc76c64a267d4f82bffeb9d1697d1ab93b78007f9760fa70c69,True,True,,False,
HR,168.txt,168,2-Processing\Resumes\Cleaned Resumes TXT\HR\168.txt,5845,719,99b63b9adaa986ac6efb717fb86cec196a6a2eb998bedd1792eba9e632b73b39,True,True,,False,
HR,169.txt,169,2-Processing\Resumes\Cleaned Resumes TXT\HR\169.txt,5904,751,02b50cb5ae5138b97bf92ebeac65223208130293d2e98db5a49b7a7b903597e9,True,True,,False,
HR,17.txt,17,2-Processing\Resumes\Cleaned Resumes TXT\HR\17.txt,5279,655,2dab2bfc7057e8f72abc7d024e924a4197a8ae8012a6962a3981780f4a5e0d3a,True,True,,False,
HR,170.txt,170,2-Processing\Resumes\Cleaned Resumes TXT\HR\170.txt,5422,663,259f764ed31ea2a0b0cb7c92c17f80ca3e051f1a55b669dc1f275c99cdcfa033,True,True,,False,
HR,171.txt,171,2-Processing\Resumes\Cleaned Resumes TXT\HR\171.txt,5858,744,96bc6a9a5e4685c136cf41e31a209c3c96d4431c05bf7629b6d83257442aaead,True,True,,False,
HR,172.txt,172,2-Processing\Resumes\Cleaned Resumes TXT\HR\172.txt,7181,930,38364159b00a6a53324b134a83ec7e761e1174f4ada8366edead32b46b91f867,True,True,,False,
HR,173.txt,173,2-Processing\Resumes\Cleaned Resumes TXT\HR\173.txt,7188,887,7c523e8a79e50947519e39a9be076aee2ac8b0544a38d95841682dbf26e6fa60,True,True,,False,
HR,174.txt,174,2-Processing\Resumes\Cleaned Resumes TXT\HR\174.txt,6783,893,ff7965c081298fee21e9a72c609f9200a4d810cae6703d716b18ee5d41e9e66e,True,True,,False,
HR,175.txt,175,2-Processing\Resumes\Cleaned Resumes TXT\HR\175.txt,4493,528,ae2d453058a2aa47c5bbf5fd0c82537f871055dc8034540eb04b4d169e1e5c09,True,True,,False,
HR,176.txt,176,2-Processing\Resumes\Cleaned Resumes TXT\HR\176.txt,8934,1072,5259c897dadcde1c8cd0746d0c9445be440d0ea6dc7b981636b07e00b48f1470,True,True,,False,
HR,177.txt,177,2-Processing\Resumes\Cleaned Resumes TXT\HR\177.txt,7954,982,eec20176d3fc6a42993815c30b4950a1d0265d317693a83f629a9c3448420f99,True,True,,False,
HR,178.txt,178,2-Processing\Resumes\Cleaned Resumes TXT\HR\178.txt,12844,1584,7d83ab5a3264d55ff58d76f48b796d454e25fd88b3387e150ff2976b39957183,True,True,,False,
HR,179.txt,179,2-Processing\Resumes\Cleaned Resumes TXT\HR\179.txt,5997,751,509177a934ebff0c02489ec272caec695c3fc71e4e51e7ec6ee54c78af6f1c4b,True,True,,False,
HR,18.txt,18,2-Processing\Resumes\Cleaned Resumes TXT\HR\18.txt,8612,1062,e31b2f95edba7018b1eb70035228428635ddf773c36e3d5e5e14bf91a9e60a23,True,True,,False,
HR,180.txt,180,2-Processing\Resumes\Cleaned Resumes TXT\HR\180.txt,8013,997,d1f26d0889afd8b460fe5a0b1bcd4c798cca4a533cbd81a50a6ae8b8b2ba788f,True,True,,False,
HR,181.txt,181,2-Processing\Resumes\Cleaned Resumes TXT\HR\181.txt,10840,1411,402a6788ece86f467e245d4c3f0c321f7398e9ce39897e05c9aea6fcaa5f7e05,True,True,,False,
HR,182.txt,182,2-Processing\Resumes\Cleaned Resumes TXT\HR\182.txt,6963,853,7c07be9c23143c01f65c310ffcf33993b6204823d379290a0046cffc7f2d82ef,True,True,,False,
HR,183.txt,183,2-Processing\Resumes\Cleaned Resumes TXT\HR\183.txt,7121,890,918c9b5a3fe39fe31ed9d4e5b0a1b9fe5db3c32f8e1763c6adb7c7e7a86696a8,True,True,,False,
HR,184.txt,184,2-Processing\Resumes\Cleaned Resumes TXT\HR\184.txt,6043,792,da27cceed63a294fb9c33e621ef75406eaf7e48d963d352036c434bbd0d0eacb,True,True,,False,
HR,185.txt,185,2-Processing\Resumes\Cleaned Resumes TXT\HR\185.txt,6244,777,6eef83103583ee857e2e3e0a9c3cf6cbf553d73b7dc08f1554734118e062e45d,True,True,,False,
HR,186.txt,186,2-Processing\Resumes\Cleaned Resumes TXT\HR\186.txt,6703,790,67c07c5fbc23040f3a010f91e70061a2c04c686fcb769e328ef7053a0b8436dc,True,True,,False,
HR,1862b10c8a2e8ad7.txt,1862b10c8a2e8ad7,2-Processing\Resumes\Cleaned Resumes TXT\HR\1862b10c8a2e8ad7.txt,2198,289,106e13c600286ee8962980c9ca80bd29b58de2b649422b7f16529a0614c48d29,True,True,,False,
HR,187.txt,187,2-Processing\Resumes\Cleaned Resumes TXT\HR\187.txt,6026,745,ba91afb29cbfd92d42c39c61d32663df7f68d25d2f6f20c0164d646e2d5a16a6,True,True,,False,
HR,187a92d91ac19e0c.txt,187a92d91ac19e0c,2-Processing\Resumes\Cleaned Resumes TXT\HR\187a92d91ac19e0c.txt,3927,483,cdb5d50005e5307506bad742d218920be0452b6c7afe7f4aa119ba68a90cdabf,True,True,,False,
HR,188.txt,188,2-Processing\Resumes\Cleaned Resumes TXT\HR\188.txt,6593,813,585c9cee554521256751dce9288fc73e598946404390d9c2c43b5e065b9ff748,True,True,,False,
HR,189.txt,189,2-Processing\Resumes\Cleaned Resumes TXT\HR\189.txt,7978,953,e90d7015f3b6fe1656d2f634e7cfc2e6ff7f65935cca637865a30bf9390d159f,True,True,,False,
HR,19.txt,19,2-Processing\Resumes\Cleaned Resumes TXT\HR\19.txt,6114,774,04b56f54e7a646f99476a5737ec196a5493113062a576c55a2497bff84b656ab,True,True,,False,
HR,190.txt,190,2-Processing\Resumes\Cleaned Resumes TXT\HR\190.txt,10522,1249,3c2810deb6dc68e43ed378a25478c2c758821b5df47c3394d882950be9c44608,True,True,,False,
HR,191.txt,191,2-Processing\Resumes\Cleaned Resumes TXT\HR\191.txt,4292,501,fa99b50357f0e37d4d7b6b996103cfa8475f8cb7a2a883c74bdae035fb5b622c,True,True,,False,
HR,192.txt,192,2-Processing\Resumes\Cleaned Resumes TXT\HR\192.txt,7238,921,b6d5320ce19efc602495940c7310478c239e1650081043085599b057ff44cd4b,True,True,,False,
HR,193.txt,193,2-Processing\Resumes\Cleaned Resumes TXT\HR\193.txt,7230,919,6485caa4654dbfb66eaf4967407d9e1d0fb8ed141d6d5bdaf42ec5a984257436,True,True,,False,
HR,194.txt,194,2-Processing\Resumes\Cleaned Resumes TXT\HR\194.txt,6385,807,8f66fe35959b451829a7ea9954daee1ba9a6228ac7825e93b76414ea4384be82,True,True,,False,
HR,195.txt,195,2-Processing\Resumes\Cleaned Resumes TXT\HR\195.txt,8713,1079,10f91c1b441abee6025b76a9fe991e9796c13ea65b2ed621b172f811cebf2a0f,True,True,,False,
HR,196.txt,196,2-Processing\Resumes\Cleaned Resumes TXT\HR\196.txt,10074,1179,26e5e0856f460f5758e33da0c6a4a52e3f88aa9ae57d2e036ee219a9e972f7f0,True,True,,False,
HR,197.txt,197,2-Processing\Resumes\Cleaned Resumes TXT\HR\197.txt,9400,1149,333dbdd057e860108a11a1ce1acd5aed17a27ec857baa31a3bd89470aab36b25,True,True,,False,
HR,198.txt,198,2-Processing\Resumes\Cleaned Resumes TXT\HR\198.txt,6195,776,046b0f532ec0dd79fc42f14d4d50c2b3c53be59ee9b5e3e45fc46b5dbf85dd75,True,True,,False,
HR,199.txt,199,2-Processing\Resumes\Cleaned Resumes TXT\HR\199.txt,6146,760,d269f0aebdf04ecc34615b7afb3a0287d462ed2e0bac8df523b1b11d53fba219,True,True,,False,
HR,1aa353e675cd9cdf.txt,1aa353e675cd9cdf,2-Processing\Resumes\Cleaned Resumes TXT\HR\1aa353e675cd9cdf.txt,2539,319,d281261a5bd4847e43c86cea59c0c41881274e45d0687734e5e3ba54693924ae,True,True,,False,
HR,2.txt,2,2-Processing\Resumes\Cleaned Resumes TXT\HR\2.txt,5323,702,5ed88314126f370373a890b3c1f6ceea9bef067edfa5c92dbe5136185f0a73ab,True,True,,False,
HR,20.txt,20,2-Processing\Resumes\Cleaned Resumes TXT\HR\20.txt,6114,774,04b56f54e7a646f99476a5737ec196a5493113062a576c55a2497bff84b656ab,True,False,duplicate_of:19,True,19
HR,21.txt,21,2-Processing\Resumes\Cleaned Resumes TXT\HR\21.txt,6924,841,1d043002794ab30ee8252fe970e5f0c3fc9128f5dcce8825806ad54c5cefc390,True,True,,False,
HR,22.txt,22,2-Processing\Resumes\Cleaned Resumes TXT\HR\22.txt,5773,716,88790c501dea87f70aa6bf0629ec366a414ce4fac79c34d5bade4b4acd0142c1,True,True,,False,
HR,23.txt,23,2-Processing\Resumes\Cleaned Resumes TXT\HR\23.txt,10580,1319,3528de31f6b5156484df08a8ea9de83e9c0a4f640f347bbc33ea2020cc4d8ca7,True,True,,False,
HR,231b1a29a4935935.txt,231b1a29a4935935,2-Processing\Resumes\Cleaned Resumes TXT\HR\231b1a29a4935935.txt,3102,367,98d4c88a222ec00ab4e20f706431ac6d948ea95907dd371b7aab950b4fb63ec7,True,True,,False,
HR,24.txt,24,2-Processing\Resumes\Cleaned Resumes TXT\HR\24.txt,6464,789,d801bb5a240ed6e7549c4a660742612f226111b4cfa6157960a6184e3990b11d,True,True,,False,
HR,25.txt,25,2-Processing\Resumes\Cleaned Resumes TXT\HR\25.txt,10243,1296,3c423aa8f3a6899dc0c26b7ffc80bea393490622b68ce1a3cfdeb2435777b8b0,True,True,,False,
HR,26.txt,26,2-Processing\Resumes\Cleaned Resumes TXT\HR\26.txt,5339,672,96e6c2e7f56038666afeffbb1e0c7c5f2170688ad28b8d3040f900dd714b9594,True,True,,False,
HR,264c25337bccfce4.txt,264c25337bccfce4,2-Processing\Resumes\Cleaned Resumes TXT\HR\264c25337bccfce4.txt,2821,389,d88d465b65db850b56bae82c91f09a4d7a2806975ff4131b42136dbd7ca4ac6f,True,True,,False,
HR,27.txt,27,2-Processing\Resumes\Cleaned Resumes TXT\HR\27.txt,10335,1330,a964cdf58a776cf2ba2f9dc385964122a243cb4d0e01486e49face82393cd477,True,True,,False,
HR,28.txt,28,2-Processing\Resumes\Cleaned Resumes TXT\HR\28.txt,5815,688,9a93646d89620706bcb3b81bf31b5ea817b3ab8640625bfb1d73b1119d24bc80,True,True,,False,
HR,29.txt,29,2-Processing\Resumes\Cleaned Resumes TXT\HR\29.txt,8580,1064,bd1aa74b99d379feaa5198a849b06346f74fcb7b106f62e2c29428cf4c49edd5,True,True,,False,
HR,2a604d10f8cbb082.txt,2a604d10f8cbb082,2-Processing\Resumes\Cleaned Resumes TXT\HR\2a604d10f8cbb082.txt,2435,290,5412a1f2d431d060ce7841bcad262eeb39d5eab93c8e0d60bcbd11499675b756,True,True,,False,
HR,2b4153bb27a4c28c.txt,2b4153bb27a4c28c,2-Processing\Resumes\Cleaned Resumes TXT\HR\2b4153bb27a4c28c.txt,2075,266,bef78b3d4bccb5ef26532bce1fcf97101c211209cdea1ab0427f3674c522b822,True,True,,False,
HR,2bc6b3be6b22cc5f.txt,2bc6b3be6b22cc5f,2-Processing\Resumes\Cleaned Resumes TXT\HR\2bc6b3be6b22cc5f.txt,1998,248,d7eb568da7aa53e30b05d55173d5511c67fcc85b6bf36700d84991cd1305de3d,True,True,,False,
HR,2fa0862e958d7c9d.txt,2fa0862e958d7c9d,2-Processing\Resumes\Cleaned Resumes TXT\HR\2fa0862e958d7c9d.txt,1663,202,b6447ad1539184eed52cb0164a9d5a4dfabb838cc036a871f69d228b7ba38c77,True,True,,False,
HR,2fa73e7ade5f5069.txt,2fa73e7ade5f5069,2-Processing\Resumes\Cleaned Resumes TXT\HR\2fa73e7ade5f5069.txt,3186,386,0e522fb9c248466e8a634fe1bc4d01db4d9bea054cc754bd8df2b6189e2b6a72,True,True,,False,
HR,3.txt,3,2-Processing\Resumes\Cleaned Resumes TXT\HR\3.txt,5452,671,400b5eceb4134a26b16c8f379829c529894877ac349c66d722ca24c5b93ae348,True,True,,False,
HR,30.txt,30,2-Processing\Resumes\Cleaned Resumes TXT\HR\30.txt,7477,916,5d8ccb1baf84d9cc172af7e075ed4e21f90a60007a841df26b31da390d322e35,True,True,,False,
HR,30782c82fe6aad94.txt,30782c82fe6aad94,2-Processing\Resumes\Cleaned Resumes TXT\HR\30782c82fe6aad94.txt,2036,252,2e559576cda12068f0dea79afd867490fa754132bf7c709ecb79f050950534e4,True,True,,False,
HR,308129c8733d7ad1.txt,308129c8733d7ad1,2-Processing\Resumes\Cleaned Resumes TXT\HR\308129c8733d7ad1.txt,3014,409,9c0837c8f6788dd37bc2d325214bf37990f63dce85bd5565c204ce2e3bc957ad,True,True,,False,
HR,31.txt,31,2-Processing\Resumes\Cleaned Resumes TXT\HR\31.txt,5939,717,68160972f2dcdc7657af9b19f7407ff1765446856769834fdc1f17a3f858d581,True,True,,False,
HR,310908eff700161c.txt,310908eff700161c,2-Processing\Resumes\Cleaned Resumes TXT\HR\310908eff700161c.txt,3170,409,938445a46e7e074977affaed3ccf85c7c13f1f8cd9c97318a9c0acc85b23f8f4,True,True,,False,
HR,32.txt,32,2-Processing\Resumes\Cleaned Resumes TXT\HR\32.txt,7858,942,306b69807cb63a0d621ab2e47fdb7d52ea8f0932ad9a51e082dad82ea9ec27b6,True,True,,False,
HR,326d1ef81dc5e07f.txt,326d1ef81dc5e07f,2-Processing\Resumes\Cleaned Resumes TXT\HR\326d1ef81dc5e07f.txt,2527,301,b185388bf0a64aa3b9c223ada526977b0f3c7adff7a15e03778276c1c49157f8,True,True,,False,
HR,33.txt,33,2-Processing\Resumes\Cleaned Resumes TXT\HR\33.txt,5113,641,7d8586aee79791abce40662b6cb08fdec6f1b2e30cc5aa57c388261121901857,True,True,,False,
HR,33d4db1c0a2ca29f.txt,33d4db1c0a2ca29f,2-Processing\Resumes\Cleaned Resumes TXT\HR\33d4db1c0a2ca29f.txt,3349,460,6c143a63b7e97e61265fb7c65896a9fb5ac3a0df1850ec048067460fc979192e,True,True,,False,
HR,34.txt,34,2-Processing\Resumes\Cleaned Resumes TXT\HR\34.txt,10980,1325,ef8c4b8d87c9ca9f4bb5aa01aff1a8be305c7ea1f73bbf247bd5a9b96458fcdf,True,True,,False,
HR,35.txt,35,2-Processing\Resumes\Cleaned Resumes TXT\HR\35.txt,6337,786,28f8bba664e9c478a1093c769dae14427eda6e5ea4a2191d72b90c595e37c3cf,True,True,,False,
HR,36.txt,36,2-Processing\Resumes\Cleaned Resumes TXT\HR\36.txt,6570,844,4ae622eb7570157b36da2233274c98940afda6583ac1dce9baf4ca70dbed87ea,True,True,,False,
HR,37.txt,37,2-Processing\Resumes\Cleaned Resumes TXT\HR\37.txt,8750,1036,7849589979d7a16c91e8819c7b684ef0e211c3732f172b3ce7fc4dc8e58e7f43,True,True,,False,
HR,38.txt,38,2-Processing\Resumes\Cleaned Resumes TXT\HR\38.txt,7362,856,8126454507ad7a17e677ba9825541112c8c6ad9a81e0920705d58eeee64c36b1,True,True,,False,
HR,39.txt,39,2-Processing\Resumes\Cleaned Resumes TXT\HR\39.txt,3201,409,28017603b6800f19cfa4e88d30e9033aec24fe6c1983d2c2be6dbb9aa8ca929e,True,True,,False,
HR,3c8bd176a28dc6bd.txt,3c8bd176a28dc6bd,2-Processing\Resumes\Cleaned Resumes TXT\HR\3c8bd176a28dc6bd.txt,2605,356,63e19ebd62e76d6cc8b76dd86f570ef5b58d882e10f42528ffcca36571e72c14,True,True,,False,
HR,3f9659d085b4235e.txt,3f9659d085b4235e,2-Processing\Resumes\Cleaned Resumes TXT\HR\3f9659d085b4235e.txt,3355,418,d1243a7f5fc506f8701e13ee91a06e953ec1dc108cb855a7f8846b1fd17e4f55,True,True,,False,
HR,3fdb24915deae932.txt,3fdb24915deae932,2-Processing\Resumes\Cleaned Resumes TXT\HR\3fdb24915deae932.txt,1871,231,1a21c826e60afed0c17ac7af7732970a4032fc8e31819191383b853244a2d578,True,True,,False,
HR,4.txt,4,2-Processing\Resumes\Cleaned Resumes TXT\HR\4.txt,6002,747,4d2dac8925f72e363473d0e449774c46a2f0d0648159a77319f677b918cf6874,True,True,,False,
HR,40.txt,40,2-Processing\Resumes\Cleaned Resumes TXT\HR\40.txt,5733,711,37eddce3d8b90a9870c8c2dc806f8c6ea12a063880ff14bf889648429346ba32,True,True,,False,
HR,41.txt,41,2-Processing\Resumes\Cleaned Resumes TXT\HR\41.txt,7070,878,9103273d98f3aaba268dcae8a29d2c82da4d61cea2b12629c68f4a80ebad898b,True,True,,False,
HR,41af8862436d4fb1.txt,41af8862436d4fb1,2-Processing\Resumes\Cleaned Resumes TXT\HR\41af8862436d4fb1.txt,3118,404,ecc16650bb81a2885f0ef5072ea28f0f226757a9a2c7be192042f07c8e9ef4db,True,True,,False,
HR,42.txt,42,2-Processing\Resumes\Cleaned Resumes TXT\HR\42.txt,6640,818,03a8c558d6dc1cfbdd1bd37d3e624966983aa2b822ba234aa0c8a75b9906bdcf,True,True,,False,
